Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population)
2010,YR2010,Liechtenstein,LIE,5082366478.08994,..,29875940865.4872,81.8414634146342,..,..,..,9,..,..,..,..,..,..,..,..,..,..,64300,..,..,4285933454.78953,80
2010,YR2010,Lithuania,LTU,37138464732.9838,33.6,1102761171.53247,73.2682926829268,63.9423585065945,19.2,1.31921362055463,10,5.31273984909058,..,90.9595184326172,48.8336296081543,8000000,74.2975094170234,16.1230360471934,18.3245321766815,..,0.78348,1507000,958000000,1411000,36896991736.4369,62.12
2010,YR2010,Luxembourg,LUX,53212476812.2957,30.5,39128528763.1863,80.6317073170732,174.523090007987,..,2.27367911621542,12,..,..,..,..,7000000,87.9574315110828,50.7702933151263,23.049663049844,..,1.50257,805000,4519000000,1237000,38380496318.3042,90.62
2010,YR2010,"Macao SAR, China",MAC,28123640998.7253,..,3629274388.55484,82.704,87.7903230823236,..,2.80976606568894,10,2.62949991226196,..,..,..,..,..,68.4391537918072,53.4134839138693,..,0.05033,11926000,22688000000,753000,25080327909.8248,55.198
2010,YR2010,Madagascar,MDG,9982711030.26388,42.4,912287179.835569,63.388,21.8743811931344,71.7,9.24732173644115,5,..,..,..,..,..,..,12.9012566567886,16.8301968718403,..,0.11324,196000,425000000,..,9833984439.62774,1.7
2010,YR2010,Malawi,MWI,6959655570.89098,45.5,97010558.6926789,55.564,22.7870608045788,50.7,7.41159092883827,8,3.53979992866516,..,..,..,..,..,10.7497756020133,18.4022617343344,..,..,746000,45000000,..,6851157459.09771,2.26
2010,YR2010,Malaysia,MYS,255016609232.871,..,10885801851.6194,74.493,86.9302950693543,..,1.62285235577031,6,4.96645021438599,..,68.2157211303711,16.3695392608643,423000000,96.896213032511,39.302244611253,33.46645758501,..,1.03608,24577000,19619000000,..,246904163174.071,56.3
2010,YR2010,Maldives,MDV,2588176054.6875,..,216468945.675274,75.905,..,..,..,7,4.11746978759766,..,..,..,5000000,..,..,..,..,..,792000,1713000000,..,2276923140.625,26.53
2010,YR2010,Mali,MLI,10689167195.3375,..,371569832.607507,55.251,22.8371701772321,..,1.10892690670188,9,3.34388995170593,..,..,..,..,..,11.7147881645071,12.8168205631691,..,0.5836,..,208000000,..,10269427724.4099,2
2010,YR2010,Malta,MLT,9035932177.77961,29,9244998119.92183,81.3975609756098,150.946741225052,15.6,1.51563513618533,11,6.45488977432251,..,68.1339416503906,19.3423500061035,..,99.6724695817513,22.333532899917,18.3088413350788,..,0.60667,1339000,1066000000,294000,8570973953.37636,63
2010,YR2010,Marshall Islands,MHL,162164700,..,-9356673.13181814,..,37.4562404765032,..,..,9,..,..,..,..,..,..,-30.8518438353106,28.1060773876237,..,..,4600,3700000,..,198050300,7
2010,YR2010,Mauritania,MRT,5628882266.37767,..,130528391.3387,62.527,45.7393481127116,..,6.28354087427708,9,..,..,..,..,9000000,..,30.3090342266999,..,..,..,..,..,..,5559975526.83277,4
2010,YR2010,Mauritius,MUS,10003670690.3497,..,429941788.6982,72.9673170731707,51.2376727919807,..,2.93236301369863,11,3.55147004127502,..,..,..,..,81.6563002709459,12.9907746860763,13.9151603923889,..,..,935000,1585000000,212000,9912845467.18468,28.33
2010,YR2010,Mexico,MEX,1057801295584.05,47.2,20805292768,75.065,29.6976647689721,..,4.15672722680176,11,5.15922021865845,12.7612199783325,53.0869216918945,14.4238395690918,112000000,90.4950889745985,22.8792624574068,23.7607031135521,..,0.49485,23290000,12628000000,14334000,1045220776511.55,31.05
2010,YR2010,"Micronesia, Fed. Sts.",FSM,296944100,..,0,66.471,23.6903511468994,..,3.31370963136216,..,..,..,..,..,..,..,..,..,..,..,44700,24000000,..,307507200,20
2010,YR2010,Moldova,MDA,6974960345.3712,32.1,290230000,69.616,27.8296135408368,..,7.48385086350858,9,7.5922999382019,..,93.7892074584961,31.6732807159424,..,90.3540037732955,-8.42683886504489,17.0056690902666,..,0.3665,64000,222000000,117200,7480557690.08755,32.3
2010,YR2010,Monaco,MCO,5367625613.15127,..,..,..,..,..,..,11,1.31735002994537,..,..,..,..,..,..,..,..,..,279000,..,..,..,75
2010,YR2010,Mongolia,MNG,7189481824.07288,33.1,1691421731.58406,67.38,46.6789825837072,38.8,10.0462065881652,12,4.64510011672974,23.7133197784424,84.7132415771484,35.5256614685059,27000000,94.8484075231102,32.0948877990999,26.630448418387,..,0.24438,456000,288000000,..,6609616683.64695,10.2
2010,YR2010,Montenegro,MNE,4142931812.77707,..,758254398.556857,75.151,37.0444051211325,..,0.65494657014848,9,..,..,..,..,..,62.0834407021966,-3.92158305840792,1.1668548517101,..,..,1088000,765000000,..,4114113560.50108,37.5
2010,YR2010,Morocco,MAR,93216746661.5977,..,1240625859.11404,74.382,32.2330186178348,..,0.993557401226434,9,..,..,..,..,306000000,87.0983164009374,23.2928128632313,29.7147576217273,..,0.71454,9288000,8176000000,2175000,91932709214.4656,52
2010,YR2010,Mozambique,MOZ,11104648673.0016,..,1258453096.82496,52.31,28.4439545124046,..,12.4255421735156,..,..,..,..,..,..,7.96089256469178,8.18687954244652,12.4019263373571,..,0.42252,1718000,135000000,..,10744873392.599,4.17
2010,YR2010,Myanmar,MMR,49540813342.4834,..,901133534.876797,63.525,19.5886518664568,42.2,7.71838195873614,5,..,..,..,..,56000000,21.2235591585033,32.6972983667659,33.1545986311909,..,..,792000,91000000,..,49528711971.0951,0.25
2010,YR2010,Namibia,NAM,11268186636.2905,..,287528974.44129,56.665,48.9810106306311,..,4.87491987643953,7,8.34961032867432,..,..,..,3000000,67.1141655026367,12.4491042669263,18.8394370961312,..,0.14165,984000,473000000,..,10835913878.0132,11.6
2010,YR2010,Nauru,NRU,47564520.3910861,..,0,..,51.8518518518518,..,..,10,..,..,..,..,..,..,..,..,..,..,..,600000,..,57345283.1850612,..
2010,YR2010,Nepal,NPL,16002656434.4746,32.8,87741711.6305985,67.611,9.58253617198229,25.2,9.32650410745393,..,3.63172006607056,..,..,..,..,12.5969041596364,11.4514009862723,37.7504833918806,..,0.3022,603000,378000000,765000,16124973167.3285,7.93
2010,YR2010,Netherlands,NLD,846554894931.084,27.8,115753273228.715,80.7024390243902,69.8036724776943,..,1.27530569556686,13,5.48908996582031,..,89.5227966308594,32.1887702941895,190000000,93.6745002289704,28.3068961039571,27.1959801664941,..,1.70404,10883000,11653000000,18368000,849039515211.05,90.72
2010,YR2010,New Caledonia,NCL,..,..,1439085573.36548,77.2591221344293,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99000,226000000,132000,..,42
2010,YR2010,New Zealand,NZL,146619138358.948,..,286306902.9756,80.7024390243902,30.252650098534,..,2.30202385958576,10,7.00128984451294,..,..,..,58000000,61.0537501144455,22.3723849166761,17.43049677136,..,..,2435000,6523000000,2026000,139335591295.615,80.46
2010,YR2010,Nicaragua,NIC,8758639096.47693,..,489900000,72.428,40.4666057213731,..,5.45513425887415,7,4.48422002792358,..,..,..,..,46.9026764212494,5.41023132481168,15.8730374546252,..,..,1011000,314000000,908000,8514438524.75136,10
2010,YR2010,Niger,NER,7851191899.3408,..,796636157.883319,57.333,16.184414598202,..,0.804073080882635,..,2.74470996856689,..,..,..,0,21.1058769259488,13.0633053633812,24.2885980487708,..,..,74000,105500000,..,8283686239.54888,0.83
2010,YR2010,Nigeria,NGA,361456622215.721,..,6026253091.34715,50.896,25.660611295447,..,13.7202018444406,9,..,..,..,..,188000000,18.0814965736095,23.9931664444969,24.350861796866,..,..,6113000,736000000,..,342044487937.605,11.5
2010,YR2010,North Macedonia,MKD,9407168702.4313,40.2,301441681.708,74.662,39.7897533935824,26.8,1.50997522027615,13,..,..,..,..,..,81.1191647800105,6.16676118693059,23.798632457909,..,0.21634,262000,199000000,..,9276008701.65686,51.9
2010,YR2010,Northern Mariana Islands,MNP,799000000,..,..,..,41.927409261577,..,..,..,..,..,..,..,..,..,..,..,..,..,375000,..,..,..,..
2010,YR2010,Norway,NOR,428757038466.841,25.7,21634265662.593,80.9975609756098,39.7598437031518,10.5,2.41890639481001,10,6.74633979797363,..,99.7040786743164,34.2061805725098,159000000,63.0430639954468,36.709654988522,36.6840946613112,..,1.64855,4767000,5299000000,7590000,433708589549.152,93.39
2010,YR2010,Oman,OMN,56913065779.2588,..,1242652795.83875,75.682,67.4845201971325,..,3.25657959078624,..,..,12.3228197097778,52.3183898925781,18.7046298980713,30000000,99.999994657673,47.7796587623702,34.1258094248277,..,..,1441000,1072000000,1873000,54845752577.6983,35.8278
2010,YR2010,Pakistan,PAK,177165635077.065,29.8,2022000000,65.264,13.5162678459051,36.8,12.938870563489,12,2.28687000274658,6.97446012496948,33.3851013183594,6.97446012496948,2199000000,60.2725684903629,9.96816707289085,15.9010332268873,..,..,907000,998000000,..,173883635077.065,8
2010,YR2010,Palau,PLW,185943000,..,2685244.1157,..,49.1353473987576,..,1.44219017355169,12,..,..,..,..,..,..,-6.18668086456602,16.5371088552518,..,..,85000,76000000,..,201656100,..
2010,YR2010,Panama,PAN,29440300000,51.6,2549100000,76.792,70.0420851689691,29.8,3.49128872618805,11,..,16.0915794372559,61.490291595459,22.7399501800537,..,81.3509414575224,30.0231315577627,22.6400546190086,..,0.14453,1324000,2621000000,392000,27129000000,40.1
2010,YR2010,Papua New Guinea,PNG,14250755221.5077,..,35591312.4342647,62.029,..,..,6.01360893567859,..,..,..,..,..,..,..,..,..,..,..,140000,2400000,..,13182430358.4915,1.28
2010,YR2010,Paraguay,PRY,27215968615.5548,51,555544000,72.653,40.4259434443442,39,4.6511627906977,9,2.77293992042542,..,..,..,3000000,32.5802885510362,26.7013572573993,23.9979389936305,..,..,465000,243000000,302000,25922722149.3403,19.8
2010,YR2010,Peru,PER,147528937028.778,45.5,8454627587.91059,74.41,27.8261641521747,30.8,1.52832059732903,12,2.86730003356934,..,59.1773986816406,20.8735904693604,46000000,68.2601776799923,27.7400284080003,22.4461252194838,..,..,2299000,2475000000,2058000,136692860429.719,34.77
2010,YR2010,Philippines,PHL,208368892319.233,..,1070386939.91897,69.823,32.8748297195678,..,3.78983634797591,11,..,16.481689453125,66.7821884155273,31.2528991699219,3000000,60.1111697621336,20.0871520644219,39.7514911176947,..,..,3520000,3441000000,..,231747445362.534,25
2010,YR2010,Poland,POL,479834179020.33,33.2,18395000000,76.2463414634146,39.879212962835,17.7,2.58069370250546,10,5.06842994689941,..,80.9015502929688,23.5479202270508,159000000,92.451207569259,19.3353257158339,15.7462169107381,..,0.7207,12470000,10036000000,7100000,462730408251.252,62.32
2010,YR2010,Portugal,PRT,237880908317.652,35.8,8966915539.10535,79.0268292682927,30.0693089249393,18,1.40257289895371,12,5.41248989105225,12.6629800796509,41.3025512695313,13.1550903320313,894000000,75.1255846467966,13.4813234121099,10.6152582693608,..,1.53257,6756000,12984000000,..,230312193388.906,53.3
2010,YR2010,Puerto Rico,PRI,98381300000,..,..,78.4190975609756,62.6716662617794,..,..,13,..,..,..,..,..,..,31.2616320377958,..,..,..,3186000,3211000000,980000,64294600000,45.3
2010,YR2010,Qatar,QAT,125122306346.154,..,4670329670.3,79.108,62.3196825992819,..,-2.42525675161712,9,4.53965997695923,15.7566995620728,46.8140907287598,18.6600494384766,30000000,..,69.8459877329816,..,..,..,1699500,..,..,112178571428.571,69
2010,YR2010,Romania,ROU,166309355234.589,35.5,3213737651.98388,73.4585365853659,32.3822714419377,22.3,6.09141668601892,10,3.49537992477417,..,87.2773818969727,15.9055700302124,107000000,75.070951491373,20.4985293686361,21.8279725187384,..,0.45688,7498000,1631000000,10905000,164339462758.425,39.93
2010,YR2010,Russian Federation,RUS,1524917468442.01,39.5,43167780000,68.8412195121951,29.2155607850389,12.5,6.8493923025503,9,..,59.2608795166016,93.8479232788086,63.0593795776367,25000000,90.5297476626772,29.7870346062823,26.2837145181733,..,1.1302,22281000,13239000000,39323000,1477812768442.99,43
2010,YR2010,Rwanda,RWA,6124120673.41998,47.2,250504802.92071,63.433,10.6893998707424,..,-0.258698196799149,6,4.61529016494751,..,..,..,..,..,4.68354295686224,13.4723204957772,..,..,504000,224000000,..,6081600203.31627,8
2010,YR2010,Samoa,WSM,663161517.850106,..,-1324579.31706406,71.663,28.4296232502598,..,0.777007268777681,8,..,..,..,..,..,..,..,..,..,..,122000,123700000,56000,643292103.396643,7
2010,YR2010,San Marino,SMR,1881214370.93994,..,..,..,..,..,2.58541815582589,10,2.62883996963501,..,..,..,..,..,..,..,..,..,120000,..,..,..,54.21
2010,YR2010,Sao Tome and Principe,STP,196652166.278474,30.8,50600000,67.43,..,..,13.34005235378,6,9.65147018432617,..,..,..,..,..,..,..,..,..,8000,11100000,..,197242540.434646,18.75
2010,YR2010,Saudi Arabia,SAU,528207332649.536,..,29232706666.6667,73.917,49.5697775884009,..,5.33941680637453,9,..,..,..,..,1083000000,99.9967760906429,47.5160756633679,43.5636550506868,..,0.884,10850000,7536000000,17827000,535251242489.536,41
2010,YR2010,Senegal,SEN,16230887978.4993,..,272092888.456612,64.284,19.8313254385016,..,1.22868119673344,11,5.18251991271973,..,..,..,4000000,46.0806625101436,6.81970950066612,15.4520628926543,..,0.43137,900000,464000000,..,16080764987.996,8
2010,YR2010,Serbia,SRB,41819468691.8251,..,1693250318.85147,74.3365853658537,32.2556122500305,..,6.14255360247246,8,4.32780981063843,..,85.6316909790039,15.721360206604,16000000,86.9419506952851,5.38015154397154,13.8711603372031,..,0.70228,683000,950000000,..,40927618107.6515,40.9
2010,YR2010,Seychelles,SYC,969936525.298729,..,159795375,73.1975609756098,93.7987808628791,..,-2.40463875108223,10,..,..,..,..,..,..,22.4348568987612,17.5447124913004,..,..,175000,352000000,59000,917765251.329986,41
2010,YR2010,Sierra Leone,SLE,2578026297.15912,..,238404157.81146,49.382,16.7949668203799,..,7.19353613051804,9,2.58863997459412,..,..,..,..,..,13.3962895219667,21.4553929925828,..,..,39000,26000000,76000,2606465306.93455,0.58
2010,YR2010,Singapore,SGP,239809387605.427,..,55322434161.8742,81.5414634146342,197.998960793027,..,2.82366134885609,6,3.08044004440308,23.6802291870117,76.1983413696289,46.4755783081055,958000000,97.6880328585997,53.9705933174527,50.5915943918916,..,1.93137,9161000,14178000000,7342000,237218335166.85,71
2010,YR2010,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,1.33857621672885,14,..,..,..,..,..,..,..,..,..,..,443000,681000000,..,..,..
2010,YR2010,Slovak Republic,SVK,90310718349.0156,27.3,2115832960.23968,75.1121951219512,77.2084774457779,13,0.957018132975136,10,4.08471012115479,..,..,..,9000000,70.2377733867821,23.5306499386437,20.6306408852941,..,0.61614,1327000,2334000000,2692000,88432325550.9944,75.71
2010,YR2010,Slovenia,SVN,48161250405.2468,24.9,319143932.575037,79.4219512195122,64.2748225995176,13.6,1.80117022137136,9,5.54546022415161,..,95.4296875,21.2394199371338,40000000,66.6792143564119,23.4198061600033,21.9096806640346,..,2.05763,2049000,2808000000,2874000,47523263224.8405,70
2010,YR2010,Solomon Islands,SLB,846797693.595387,..,165920898.269922,70.674,39.6840093717967,..,1.0514816332104,..,9.86063003540039,..,..,..,..,..,..,..,..,..,20500,50800000,..,802889751.379503,5
2010,YR2010,Somalia,SOM,..,..,112000000,53.99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.16061
2010,YR2010,South Africa,ZAF,375349442837.24,63.4,3693271715.48139,57.669,28.6152333781659,53.2,4.0635389730329,9,5.72173976898193,..,72.2415084838867,12.4131603240967,180000000,87.4612414084292,20.7517807538107,18.0124420597806,..,0.73704,8074000,10309000000,..,367345427102.114,24
2010,YR2010,South Sudan,SSD,14602072410.9506,..,..,54.8,61.4344828173072,..,1.16962180301104,8,..,..,..,..,2000000,..,42.2427585487987,..,..,..,..,..,..,..,..
2010,YR2010,Spain,ESP,1420722034063,35.2,36609340306.4936,81.6268292682927,25.9516793464024,20.6,1.79988133046941,10,4.85608005523682,..,67.3895492553711,25.7000102996826,288000000,76.00086331065,21.2781844843289,18.6421677708289,..,1.34961,52677000,58348000000,12379000,1400015982113.65,65.8
2010,YR2010,Sri Lanka,LKA,56725749221.9043,..,477559000,75.439,19.5523202563194,..,6.21764889304619,9,1.71774005889893,..,..,..,4000000,43.0877155377947,23.0932333898808,28.4579423477703,..,0.13687,654000,1044000000,1122000,56108610571.8417,12
2010,YR2010,St. Kitts and Nevis,KNA,760170370.37037,..,116268480,..,..,..,0.850878649795933,12,..,..,..,..,..,..,..,..,..,..,98000,90000000,..,730985888.888889,63
2010,YR2010,St. Lucia,LCA,1486758037.03704,..,121296972.592593,74.852,..,..,3.25034409180123,10,3.4828999042511,..,46.6935195922852,16.3629894256592,..,..,..,..,..,..,306000,309000000,..,1447190518.51852,32.5
2010,YR2010,St. Martin (French part),MAF,..,..,..,78.7219512195122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2010,YR2010,St. Vincent and the Grenadines,VCT,681225925.925926,..,97218108.8888889,71.776,26.8926934556981,..,0.747109026311466,12,5.08522987365723,..,..,..,..,..,..,..,..,..,72000,86000000,..,668947000,33.7
2010,YR2010,Sudan,SDN,58167563412.7594,..,2063730997.66213,62.764,19.74337967123,..,13.2453941409943,8,..,..,..,..,182000000,31.0290989649923,31.5674718536921,34.2707399836368,..,..,495000,82000000,..,57572862375.0961,16.7
2010,YR2010,Suriname,SUR,4368398047.64333,..,-247700000,70.465,52.5473192695739,..,6.94108221639997,6,..,..,..,..,..,79.4149219440518,50.7462686567164,50.3387967981322,..,..,205000,69000000,..,4264098054.92824,31.59
2010,YR2010,Sweden,SWE,495812558843.31,27.7,625102142.469445,81.4512195121951,44.6788529489048,15.4,1.15798802715629,9,6.52268981933594,..,87.0703430175781,33.8039703369141,11000000,34.4232514038991,28.0713659491698,29.1408207965845,..,3.21262,5183000,10674000000,13042000,509281261515.021,90
2010,YR2010,Switzerland,CHE,583782978345.834,32.6,17670735602.9225,82.2463414634147,63.9656691085568,15,0.688233448733407,11,4.92605018615723,..,95.7916717529297,38.1595802307129,48000000,51.5535501709518,34.5424980996848,38.9732416678603,..,..,8628000,17614000000,10011000,618068053075.535,83.9
2010,YR2010,Syrian Arab Republic,SYR,..,..,1469196863.48146,72.108,..,..,4.39741383150069,9,..,..,..,..,426000000,99.0816824584202,..,..,..,..,8546000,6308000000,6259000,..,20.7
2010,YR2010,Tajikistan,TJK,5642178579.58438,..,93940670,68.736,14.9390256242133,..,6.4195650906086,9,4.00675010681152,..,..,..,..,34.6058097388425,-22.2664740094952,11.7761465723222,..,0.08914,160000,141500000,..,6969697168.30327,11.55
2010,YR2010,Tanzania,TZA,32014249841.4151,..,1813200000,58.584,19.6075287369063,..,6.20015595647402,7,4.54169988632202,..,..,..,..,10.6103689831275,23.5918623502089,25.0711055203332,..,0.37307,754000,1279000000,..,31436649841.4438,2.9
2010,YR2010,Thailand,THA,341104820155.464,39.4,14746672919.6,74.184,66.4861731592239,16.4,3.24758842443727,9,3.5084400177002,..,38.6501693725586,12.9012298583984,46000000,79.9930566926308,32.0236543828751,29.6275903964371,..,..,15936000,23796000000,5451000,326815440403.715,22.4
2010,YR2010,Timor-Leste,TLS,881826900,..,30332806.77,67.186,8.56529779257131,..,6.76597680236483,9,11.1076402664185,..,..,..,18000000,..,-74.5697936862666,257.428755840956,..,..,40000,24000000,..,3325057500,3
2010,YR2010,Togo,TGO,3429461495.41335,..,125064101.838993,57.468,37.8383714091408,..,1.44594517430865,10,4.09635019302368,..,..,..,1000000,22.035708977706,6.05942206805675,15.7575272914055,..,0.23477,202000,105000000,..,3405968905.66443,3
2010,YR2010,Tonga,TON,366840012.442325,..,4661006.00282213,70.059,12.5024431255217,..,3.53491239189831,6,..,..,..,..,..,..,-16.8716630933085,11.2976855979231,..,..,47100,17300000,..,378776141.842501,16
2010,YR2010,Trinidad and Tobago,TTO,22157948396.2042,..,549400000,71.946,..,..,10.5492003179987,6,..,..,..,..,24000000,99.929668893129,..,..,..,0.04771,388000,630000000,273000,21078448388.3617,48.5
2010,YR2010,Tunisia,TUN,44050929160.2627,35.8,1334497694.56476,75.041,49.4973396030418,20.5,3.33897963601065,9,6.25480985641479,..,39.3346900939941,12.5006303787231,7000000,87.6864994814589,20.8421286347525,20.5409605975783,..,0.69026,7828000,3477000000,2250000,41983512644.963,36.8
2010,YR2010,Turkey,TUR,776967610957.286,38.8,9099000000,74.507,21.1941333150099,16.1,8.56644420552977,8,..,..,46.585880279541,11.5272998809814,484000000,89.1243305678541,22.4463154861668,21.7976407263786,..,0.79892,31364000,26318000000,6557000,770452618173.277,39.82
2010,YR2010,Turkmenistan,TKM,22583157894.7368,..,3632300000,66.657,45.9044156489854,..,..,10,..,..,..,..,27000000,..,87.8267945371492,..,..,..,..,..,..,20689157894.7368,3
2010,YR2010,Turks and Caicos Islands,TCA,686787800,..,..,..,..,..,..,13,..,..,..,..,..,..,..,..,..,..,281000,..,..,..,..
2010,YR2010,Tuvalu,TUV,31823518.6204366,39.1,455233.534004271,..,..,26.3,..,8,..,..,..,..,..,..,..,..,..,..,1700,2400000,..,50918730.5081636,25
2010,YR2010,Uganda,UGA,26558906013.7722,..,543872727.272728,57.099,13.8840997818712,..,3.9765528847817,7,1.74151003360748,2.95724010467529,28.8301105499268,8.1946496963501,37000000,..,14.8778410225234,18.7719226409212,..,0.47556,946000,802000000,324000,26231032145.6953,12.5
2010,YR2010,Ukraine,UKR,136013155905.036,24.8,6451000000,70.2653658536586,47.0534008557034,8.6,9.37293105078976,11,..,..,..,..,..,80.4538000297851,16.8401050265624,17.5503231030643,..,0.83346,21203000,4696000000,17180000,134004145924.694,23.3
2010,YR2010,United Arab Emirates,ARE,289787338325.391,..,8796769640.5,76.332,82.2424180920917,..,0.877983288285896,6,..,..,..,..,643000000,..,47.7283792036291,..,..,..,..,8577000000,..,289703471749.489,68
2010,YR2010,United Kingdom,GBR,2475244321361.11,34.4,66734551294.0913,80.4024390243902,28.2750712111101,..,2.49265472467065,11,5.70323991775513,..,99.8078689575195,33.811710357666,490000000,88.1681056757852,14.0922151883326,13.1679585494349,..,1.66063,28295000,34715000000,53759000,2483328633748.23,85
2010,YR2010,United States,USA,14992052727000,40,264039000000,78.5414634146342,12.3150580752357,..,1.64004344238989,12,..,..,94.7695007324219,39.1374206542969,1083000000,84.1505880660269,15.3152724901032,15.5543876643411,..,2.7354,60010000,167996000000,61061000,15126736000000,71.69
2010,YR2010,Uruguay,URY,40284481653.4343,44.5,2191067966.51532,76.75,26.3429945415242,18.5,6.69870886978135,14,..,..,49.4982109069824,14.7158203125,20000000,50.0314041842069,20.3945573676741,17.0124093635732,..,0.34115,2353000,1669000000,1027000,38781974490.6353,46.4
2010,YR2010,Uzbekistan,UZB,46679875793.5724,..,1636448861,69.672,27.9140675297448,..,..,11,..,..,..,..,30000000,97.8150865869288,29.6341113033437,..,..,0.19523,975000,121000000,..,46799376855.851,15.9
2010,YR2010,Vanuatu,VUT,700804286.224354,37.6,63109398.8219535,69.123,46.62651666863,12.7,2.7626946947735,..,..,..,..,..,..,..,20.5412887265873,20.6546303988309,..,..,97200,242000000,21000,679304278.828856,8
2010,YR2010,"Venezuela, RB",VEN,393192354510.653,..,1583000000,73.134,28.5304069880193,26.8,28.1874647092039,14,..,..,..,..,208000000,89.8124969561867,32.8955784268694,31.432955121632,..,0.18823,526000,885000000,1477000,388341431499.169,37.37
2010,YR2010,Vietnam,VNM,115931749697.241,39.3,8000000000,74.837,72.0023560728659,20.7,9.20746648778419,9,5.13721990585327,..,..,..,152000000,70.3281775071395,27.4454683135078,30.4351805695125,..,..,5050000,4450000000,..,111512775426.54,30.65
2010,YR2010,Virgin Islands (U.S.),VIR,4339000000,..,..,77.9658536585366,298.340631481908,..,..,..,..,..,..,..,..,..,..,..,..,..,572000,1223000000,..,..,31.22
2010,YR2010,West Bank and Gaza,PSE,9681500000,35.3,179941047.792492,72.788,14.1228115477973,25.7,3.74915727597098,10,6.72547006607056,..,52.6599617004395,21.9904098510742,6000000,..,-19.0466353354336,7.70617043770676,..,0.39273,522000,409000000,..,10280600000,37.4
2010,YR2010,"Yemen, Rep.",YEM,30906749533.221,..,188641795.777668,65.549,..,..,11.1748338605043,9,..,..,..,..,258000000,98.3208900914207,..,..,..,..,1025000,1291000000,..,29087765768.4776,12.35
2010,YR2010,Zambia,ZMB,20265559483.8548,55.6,1729300000,55.655,37.0259333072124,54.7,8.50176133365265,7,..,..,..,..,..,7.75657913537183,36.0285815916928,31.433427558359,..,..,815000,492000000,..,18902559483.8548,10
2010,YR2010,Zimbabwe,ZWE,12041655200,..,122586666.666667,50.64,29.6408952151362,..,3.03447888394065,7,1.54405999183655,..,..,..,..,24.8557053972287,-5.07909909262308,-4.49015309562169,..,..,2239000,135000000,650000,10614338700,6.4
2010,YR2010,Arab World,ARB,2103331412247.86,..,70001315696.3403,70.349916226204,50.894692517181,..,3.91106195534027,9,..,..,..,..,5312000000,95.8911188066165,41.1133707585585,36.8642381587512,..,..,90023607.249532,74155828580.9307,..,2092900698126.17,24.1411111240175
2010,YR2010,Caribbean small states,CSS,64524470198.2237,..,2595458155.82325,72.679396383527,..,..,3.40326723081753,6,6.37060022354126,..,..,..,..,97.3329760948634,..,..,..,..,5704000,7360000000,..,62242900335.0161,35.3910946256284
2010,YR2010,Central Europe and the Baltics,CEB,1316611736575.83,..,20999218944.4468,75.2939657786314,52.0915337806116,..,1.80117022137136,10,4.7612099647522,..,..,..,401000000,80.2549198509236,22.2849006349487,19.3441081623514,..,0.876541516185344,59737000,46240000000,47106000,1269280909693.8,58.5913129651185
2010,YR2010,Early-demographic dividend,EAR,8575074872867.32,..,176990446507.905,68.0560210536405,27.6942870849219,..,4.39741383150069,9,4.02741003036499,..,..,..,10489000000,79.2836972346969,28.9818861664498,28.9588713466558,..,0.73154150454282,179010297.225811,150818842459.408,128036406.436745,8484892250735.86,12.7928570244362
2010,YR2010,East Asia & Pacific,EAS,16988747056146.3,..,497023514539.203,74.0129968994407,32.618464213607,..,3.05725467001586,9,3.63949990272522,..,..,..,6349000000,85.1620153966553,35.8256225357511,36.6724555334396,..,2.4199922291409,195018784.765336,251798092994.57,244826606.308854,17047204805014,34.2705539668784
2010,YR2010,East Asia & Pacific (excluding high income),EAP,7874770924892.71,..,298448445966.396,73.0662644084598,31.3624731896067,..,3.68901229670766,9,4.07677006721497,..,..,..,2005000000,85.5202535953956,46.8136375631974,47.4176527688659,..,1.68483945763149,119848825.689066,108629606654.891,84147146.8392448,7824451509136.76,28.9798350006277
2010,YR2010,East Asia & Pacific (IDA & IBRD countries),TEA,7859511724477.04,..,298437546210.512,73.1104644015311,31.3624314849003,..,3.61196234430299,9,4.07677006721497,..,..,..,2004000000,85.6346812591547,46.8123248335384,47.4168879091993,..,1.68483945763149,118416110.613852,108569200000,83096254.5053405,7809700893057.06,29.3405130466642
